recipe_link,name,prep,cook,additional,total,servings,yield,ingredients,instructions,nutrition
https://www.allrecipes.com/recipe/20963/oven-roasted-potatoes/,Oven Roasted Potatoes Recipe,15 mins,30 mins,,45 mins,4,,"⅛ cup olive oil, 1 tablespoon minced garlic, ½ teaspoon dried basil, ½ teaspoon dried marjoram, ½ teaspoon dried dill weed, ½ teaspoon dried thyme, ½ teaspoon dried oregano, ½ teaspoon dried parsley, ½ teaspoon crushed red pepper flakes, ½ teaspoon salt, 4 large potatoes, peeled and cubed","Preheat the oven to 475 degrees F (245 degrees C). Combine oil, garlic, basil, marjoram, dill, thyme, oregano, parsley, pepper flakes, and salt in a large bowl; stir in potatoes until evenly coated. Place potatoes in a single layer on a roasting pan or baking sheet. Roast in the preheated oven, turning occasionally to brown on all sides, until tender, about 20 to 30 minutes.",289 calories; protein 5g; carbohydrates 53.1g; fat 7.1g; sodium 304mg.
https://www.allrecipes.com/recipe/46982/pesto-pasta-with-chicken/,Pesto Pasta with Chicken Recipe,10 mins,20 mins,,30 mins,8,,"1 (16 ounce) package bow tie pasta, 1 teaspoon olive oil, 2 cloves garlic, minced, 2 skinless, boneless chicken breasts, cut into bite-sized pieces, 1 pinch crushed red pepper flakes, or to taste, ½ cup pesto sauce, ⅓ cup oil-packed sun-dried tomatoes, drained and cut into strips","Bring a large pot of lightly salted water to a boil. Add pasta and cook until al dente, 8 to 10 minutes; drain. Heat oil in a large skillet over medium heat. Sauté garlic until tender, then stir in chicken and season with red pepper flakes. Cook until chicken is golden and cooked through. Combine pasta, chicken, pesto, and sun-dried tomatoes in a large bowl; toss to coat evenly.",328 calories; protein 17.4g; carbohydrates 43.3g; fat 10.1g; cholesterol 22.1mg; sodium 153.5mg.
https://www.allrecipes.com/recipe/85452/homemade-black-bean-veggie-burgers/,Homemade Black Bean Veggie Burgers Recipe,15 mins,20 mins,,35 mins,4,4 burgers,"cooking spray, 1 (16 ounce) can black beans, drained and rinsed, ½ green bell pepper, cut into 2 inch pieces, ½ onion, cut into wedges, 3 cloves garlic, peeled, 1 egg, 1 tablespoon chili powder, 1 tablespoon cumin, 1 teaspoon Thai chili sauce or hot sauce, ½ cup bread crumbs","Preheat an outdoor grill for high heat. Lightly oil a sheet of aluminum foil with cooking spray. Mash black beans in a medium bowl with a fork until thick and pasty. Finely chop bell pepper, onion, and garlic in a food processor. Stir chopped vegetables into mashed beans. Stir together egg, chili powder, cumin, and chili sauce in a small bowl. Add to the mashed beans and stir to combine. Mix in bread crumbs until the mixture is sticky and holds together. Divide the mixture into four patties and place on the prepared foil. Grill on the preheated grill for about 8 minutes on each side.",198 calories; protein 11.2g; carbohydrates 33.1g; fat 3g; cholesterol 46.5mg; sodium 607.3mg.
https://www.allrecipes.com/recipe/19963/fajita-marinade-i/,Fajita Marinade Recipe,15 mins,,,15 mins,16,2 cups,"¼ cup lime juice, ⅓ cup water, 2 tablespoons olive oil, 4 cloves garlic, crushed, 2 teaspoons soy sauce, 1 teaspoon salt, ½ teaspoon liquid smoke flavoring, ½ teaspoon cayenne pepper, ½ teaspoon ground black pepper","In a large resealable plastic bag, mix together the lime juice, water, olive oil, garlic, soy sauce, salt, and liquid smoke flavoring. Stir in cayenne and black pepper. Place desired meat in the marinade, and refrigerate at least 2 hours, or overnight. Cook as desired.",19 calories; protein 0.1g; carbohydrates 0.7g; fat 1.8g; cholesterol 0mg; sodium 159.4mg.
https://www.allrecipes.com/recipe/70163/easy-baked-tilapia/,Easy Baked Tilapia Recipe,5 mins,25 mins,,30 mins,4,,"4 (4 ounce) fillets tilapia, 2 teaspoons butter, ½ teaspoon garlic salt, or to taste, ¼ teaspoon seafood seasoning (such as Old Bay®), or to taste, 1 lemon, sliced, 1 (16 ounce) package frozen cauliflower with broccoli and red pepper, salt and ground black pepper to taste","Preheat the oven to 375 degrees F (190 degrees F). Grease a 9x13-inch baking dish. Place tilapia fillets in the bottom of the baking dish, then dot with butter and season with garlic salt and seafood seasoning. Top each fillet with a slice or two of lemon. Arrange frozen mixed vegetables around fillets and season lightly with salt and pepper. Cover the dish with aluminum foil. Bake in the preheated oven until vegetables are tender and fish flakes easily with a fork, 25 to 30 minutes.",172 calories; protein 24.8g; carbohydrates 7.3g; fat 3.6g; cholesterol 46.4mg; sodium 354.3mg.
https://www.allrecipes.com/recipe/34577/cold-rice-salad/,Cold Rice Salad Recipe,30 mins,30 mins,1 hr,2 hrs,8,8 servings,"2 cups water, 1 cup uncooked white rice, 3 eggs, 1 tablespoon olive oil, 2 boneless skinless chicken breasts, bite-size pieces, 3 tablespoons olive oil, 1 teaspoon vinegar, 1 teaspoon salt, ¼ teaspoon pepper, 1 cup tomatoes, diced, 1 bunch raw broccoli, with stalk, chopped, 1 cup frozen peas, thawed, 1 cup frozen corn kernels, thawed","Bring water to a boil in a medium saucepan. Add rice and stir. Reduce heat, cover and simmer for 20 minutes. Remove from heat, and set aside to cool. Place eggs in a saucepan and cover with cold water. Bring water to a boil and immediately remove from heat. Cover and let eggs stand in hot water for 10 to 12 minutes. Cool, peel, and slice. Heat 1 tablespoon of oil in a skillet over medium-high heat. Cook chicken, stirring occasionally, until no longer pink and juices run clear. Whisk remaining oil, vinegar, salt, and pepper together in a small bowl until lightly emulsified; set aside. Place tomatoes, broccoli, peas, and corn together in a large mixing bowl; toss to combine. Add chicken, eggs and rice, and toss again. Cover, and refrigerate for at least 1 hour before serving. Toss with dressing to coat just before serving.",300 calories; protein 20.2g; carbohydrates 30.2g; fat 11.1g; cholesterol 105.3mg; sodium 447.9mg.
https://www.allrecipes.com/recipe/14126/country-fried-squash/,Country Fried Squash Recipe,25 mins,15 mins,,40 mins,4,,"½ cup milk, 1 egg, beaten, ½ cup all-purpose flour, ½ cup cornmeal, 1 pinch garlic salt, 1 pinch ground black pepper, 1 pinch salt, 1 cup oil for frying, 6 pounds butternut squash - peeled, seeded and sliced","Whisk milk and egg together in a small bowl. Combine flour, cornmeal, garlic salt, pepper, and salt together in a separate bowl. Heat oil in a deep skillet over medium-high heat. Dip each squash slice into egg mixture, then dredge in flour mixture to coat. Fry coated squash slices in hot oil, a few at a time, until golden brown on both sides.",501 calories; protein 12.3g; carbohydrates 105g; fat 8.7g; cholesterol 48.9mg; sodium 145.4mg.
https://www.allrecipes.com/recipe/26692/annies-fruit-salsa-and-cinnamon-chips/,Annie's Fruit Salsa and Cinnamon Chips,15 mins,10 mins,20 mins,45 mins,10,10 servings,"2 kiwis, peeled and diced, 2 Golden Delicious apples - peeled, cored and diced, 8 ounces raspberries, 1 pound strawberries, 2 tablespoons white sugar, 1 tablespoon brown sugar, 3 tablespoons fruit preserves, any flavor, 10 (10 inch) flour tortillas, butter flavored cooking spray, 2 tablespoons cinnamon sugar","In a large bowl, thoroughly mix kiwis, Golden Delicious apples, raspberries, strawberries, white sugar, brown sugar and fruit preserves. Cover and chill in the refrigerator at least 15 minutes. Preheat oven to 350 degrees F (175 degrees C). Coat one side of each flour tortilla with butter flavored cooking spray. Cut into wedges and arrange in a single layer on a large baking sheet. Sprinkle wedges with desired amount of cinnamon sugar. Spray again with cooking spray. Bake in the preheated oven 8 to 10 minutes. Repeat with any remaining tortilla wedges. Allow to cool approximately 15 minutes. Serve with chilled fruit mixture.",312 calories; protein 6.8g; carbohydrates 59g; fat 5.9g; sodium 461.7mg.
https://www.allrecipes.com/recipe/6773/simple-whole-wheat-bread/,Simple Whole Wheat Bread Recipe,25 mins,25 mins,2 hrs,2 hrs 50 mins,36,3 loaves,"3 cups warm water (110 degrees F/45 degrees C), 2 (.25 ounce) packages active dry yeast, ⅔ cup honey, divided, 5 cups bread flour, 5 tablespoons butter, melted, divided, 1 tablespoon salt, 4 cups whole wheat flour, or more as needed","Mix warm water, yeast, and 1/3 cup honey in a large bowl to dissolve. Add 5 cups bread flour, and stir to combine. Let sit for 30 minutes, or until big and bubbly. Mix in 3 tablespoons melted butter, remaining 1/3 cup honey, and salt. Stir in 2 cups whole wheat flour. Transfer dough to a floured work surface and gradually knead in remaining 2 cups whole wheat flour. Knead until dough starts to pull away from the work surface, adding more whole wheat flour if necessary; dough should be a bit tacky to the touch, but not too sticky. Place in a greased bowl, turning once to coat the surface of the dough. Cover with a dish towel and let rise in a warm place until doubled, 45 minutes to 1 hour. Grease three 9x5-inch loaf pans. Punch down the dough, and divide it into 3 loaves. Place in the prepared loaf pans, and allow to rise until dough has topped the pans by one inch, another 45 minutes to 1 hour. Meanwhile, preheat the oven to 350 degrees F (175 degrees C). Bake the risen loaves in the preheated oven until golden brown for 25 to 30 minutes, do not overbake. Lightly brush the tops of the loaves with remaining 2 tablespoons melted butter when done to prevent crust from getting hard. Cool completely.",134 calories; protein 3.8g; carbohydrates 25.9g; fat 2.1g; cholesterol 4.2mg; sodium 207.1mg.
https://www.allrecipes.com/recipe/14278/antipasto-pasta-salad/,Antipasto Pasta Salad Recipe,20 mins,15 mins,1 hr,1 hr 35 mins,12,12 servings,"1 pound seashell pasta, ¼ pound Genoa salami, chopped, ¼ pound pepperoni sausage, chopped, ½ pound Asiago cheese, diced, 1 (6 ounce) can black olives, drained and chopped, 1 red bell pepper, diced, 1 green bell pepper, chopped, 3 tomatoes, chopped, 1 (.7 ounce) package dry Italian-style salad dressing mix, ¾ cup extra virgin olive oil, ¼ cup balsamic vinegar, 2 tablespoons dried oregano, 1 tablespoon dried parsley, 1 tablespoon grated Parmesan cheese, salt and ground black pepper to taste","Cook the pasta in a large pot of salted boiling water until al dente. Drain, and cool under cold water. In a large bowl, combine the pasta, salami, pepperoni, Asiago cheese, black olives, red bell pepper, green bell pepper and tomatoes. Stir in the envelope of dressing mix. Cover, and refrigerate for at least one hour. To prepare the dressing, whisk together the olive oil, balsamic vinegar, oregano, parsley, Parmesan cheese, salt and pepper. Just before serving, pour dressing over the salad, and mix well.",451 calories; protein 15g; carbohydrates 33.2g; fat 29.1g; cholesterol 36.6mg; sodium 977.5mg.
https://www.allrecipes.com/recipe/88443/southern-red-velvet-cake/,Southern Red Velvet Cake Recipe,20 mins,25 mins,2 hrs,2 hrs 45 mins,16,1 - 9 inch cake,"½ cup shortening, 1 ½ cups white sugar, 2 eggs, 1 teaspoon vanilla extract, 1 teaspoon butter flavored extract, 3 tablespoons cocoa powder, ½ ounce red food coloring, 2 ½ cups all-purpose flour, 1 cup buttermilk, 1 teaspoon salt, 1 teaspoon baking soda, 1 tablespoon distilled white vinegar, 3 tablespoons all-purpose flour, ½ teaspoon salt, 1 cup milk, ½ cup butter, 1 cup white sugar, ½ cup shortening, 2 teaspoons vanilla extract, 2 teaspoons butter flavored extract","Preheat an oven to 350 degrees F (175 degrees C). Grease and flour three 10 inch round pans. Cream 1/2 cup of shortening, 1 1/2 cups of white sugar, eggs, 1 teaspoon of vanilla extract, and 1 teaspoon of butter flavored extract in a large bowl. Make a paste of cocoa and food coloring in a small bowl and add to shortening mixture. Pour in 2 1/2 cups flour alternately with the buttermilk, mixing until just incorporated. Mix 1 teaspoon of salt, baking soda, and vinegar in a small bowl, and while fizzing fold into the batter; mixing just enough to evenly combine. Pour the batter into prepared pan. Bake in the preheated oven until a toothpick inserted into the center comes out clean, 20 to 25 minutes. Cool in the pans for 10 minutes before removing to cool completely on a wire rack. To make frosting: Cook 3 tablespoons of flour, 1/2 teaspoon of salt, and milk in a skillet over low heat, stirring constantly, until thick. Let cool completely. Cream butter, 1 cup sugar, and 1/2 cup shortening in a separate bowl. Stir in 2 teaspoons each of vanilla extract and butter flavored extract. Then add flour mixture to bowl and cream together. Frost cooled cake.",390 calories; protein 4.2g; carbohydrates 49.4g; fat 19.9g; cholesterol 40.3mg; sodium 369.1mg.
https://www.allrecipes.com/recipe/14231/guacamole/,Guacamole Recipe,10 mins,,,10 mins,4,4 servings,"3 avocados - peeled, pitted, and mashed, 1 lime, juiced, 1 teaspoon salt, ½ cup diced onion, 3 tablespoons chopped fresh cilantro, 2 roma (plum) tomatoes, diced, 1 teaspoon minced garlic, 1 pinch ground cayenne pepper (Optional)","In a medium bowl, mash together the avocados, lime juice, and salt. Mix in onion, cilantro, tomatoes, and garlic. Stir in cayenne pepper. Refrigerate 1 hour for best flavor, or serve immediately.",262 calories; protein 3.7g; carbohydrates 18g; fat 22.2g; sodium 595.7mg.
https://www.allrecipes.com/recipe/21554/sausage-egg-casserole/,Sausage Egg Casserole Recipe,20 mins,1 hr 20 mins,8 hrs,9 hrs 40 mins,12,12 servings,"¾ pound ground pork sausage, 1 tablespoon butter, 4 green onions, chopped, ½ pound fresh mushrooms, sliced, 10 eggs, beaten, 1 (16 ounce) container low-fat cottage cheese, 1 pound Monterey Jack cheese, shredded, 2 (4 ounce) cans diced green chile peppers, drained, 1 cup all-purpose flour, 1 teaspoon baking powder, ½ teaspoon salt, ⅓ cup butter, melted","Place sausage in a large, deep skillet. Cook over medium-high heat until evenly brown. Drain, and set aside. Melt butter in skillet, and cook and stir the green onions and mushrooms until tender. In a large bowl, mix the eggs, cottage cheese, Monterey Jack cheese, and chiles. Stir in the sausage, green onions, and mushrooms. Cover, and refrigerate overnight. Preheat oven to 350 degrees F (175 degrees C). Lightly grease a 9x13 inch baking dish. In a bowl, sift together the flour, baking powder, and salt. Blend in the melted butter. Stir the flour mixture into the egg mixture. Pour into the prepared baking dish. Bake 40 to 50 minutes in the preheated oven, or until lightly brown. Let stand 10 minutes before serving.",408 calories; protein 25.2g; carbohydrates 12.4g; fat 28.7g; cholesterol 223.9mg; sodium 1095.5mg.
https://www.allrecipes.com/recipe/228443/authentic-pho/,Authentic Pho Recipe,20 mins,7 hrs 5 mins,1 hr,8 hrs 25 mins,4,,"4 pounds beef soup bones (shank and knee), 1 medium onion, unpeeled and cut in half, 5 slices fresh ginger, 1 tablespoon salt, 2 pods star anise, 2 ½ tablespoons fish sauce, 4 quarts water, 1 (8 ounce) package dried rice noodles, 1 ½ pounds beef top sirloin, thinly sliced, ½ cup chopped cilantro, 1 tablespoon chopped green onion, 1 ½ cups bean sprouts, 1 bunch Thai basil, 1 medium lime, cut into 4 wedges, ¼ cup hoisin sauce (Optional), ¼ cup chile-garlic sauce (such as Sriracha®) (Optional)","Preheat the oven to 425 degrees F (220 degrees C). Place beef bones on a baking sheet and roast in the preheated oven until browned, about 1 hour. Place onion halves on a second baking sheet and roast on another rack until blackened and soft, about 45 minutes. Transfer beef bones and onion halves to a large stockpot. Add ginger, salt, star anise, fish sauce, and 4 quarts water; bring to a boil. Reduce heat to low and simmer for 6 to 10 hours. Strain the broth into a saucepan and set aside. Place rice noodles in a large bowl filled with room temperature water. Let soak for 1 hour. Drain. When noodles have soaked for 1 hour, heat up the reserved broth by bringing it to a simmer. Bring a large pot of water to a boil. Cook the noodles in the boiling water for 1 minute. Drain. Divide noodles among 4 serving bowls; top with sirloin, cilantro, and green onion. Ladle hot broth over the top. Stir and let sit until beef is partially cooked and no longer pink, 1 to 2 minutes. Serve with bean sprouts, Thai basil, lime wedges, hoisin sauce, and chile-garlic sauce on the side.",509 calories; protein 34.9g; carbohydrates 65.6g; fat 11g; cholesterol 74mg; sodium 3519.3mg.
